symbol,name,name_key,listing_date,unlock_date,term,ipo_price,market,lead_manager,listed_shares,ipo_price_source
336680,탑런토탈솔루션,탑런토탈솔루션,2024-11-01,2024-11-16,15D,18000.0,코스닥,KB증권(주),,38
336680,탑런토탈솔루션,탑런토탈솔루션,2024-11-01,2024-12-01,1M,18000.0,코스닥,KB증권(주),,38
336680,탑런토탈솔루션,탑런토탈솔루션,2024-11-01,2025-02-01,3M,18000.0,코스닥,KB증권(주),,38
336680,탑런토탈솔루션,탑런토탈솔루션,2024-11-01,2025-05-01,6M,18000.0,코스닥,KB증권(주),,38
336680,탑런토탈솔루션,탑런토탈솔루션,2024-11-01,2025-11-01,1Y,18000.0,코스닥,KB증권(주),,38
376270,HEM파마,hem파마,2024-11-05,2024-11-20,15D,,코스닥,nan,,
376270,HEM파마,hem파마,2024-11-05,2024-12-05,1M,,코스닥,nan,,
376270,HEM파마,hem파마,2024-11-05,2025-02-05,3M,,코스닥,nan,,
376270,HEM파마,hem파마,2024-11-05,2025-05-05,6M,,코스닥,nan,,
376270,HEM파마,hem파마,2024-11-05,2025-11-05,1Y,,코스닥,nan,,
475560,더본코리아,더본코리아,2024-11-06,2024-11-21,15D,34000.0,유가,"한국투자증권(주),엔에이치투자증권(주)",,38
475560,더본코리아,더본코리아,2024-11-06,2024-12-06,1M,34000.0,유가,"한국투자증권(주),엔에이치투자증권(주)",,38
475560,더본코리아,더본코리아,2024-11-06,2025-02-06,3M,34000.0,유가,"한국투자증권(주),엔에이치투자증권(주)",,38
475560,더본코리아,더본코리아,2024-11-06,2025-05-06,6M,34000.0,유가,"한국투자증권(주),엔에이치투자증권(주)",,38
475560,더본코리아,더본코리아,2024-11-06,2025-11-06,1Y,34000.0,유가,"한국투자증권(주),엔에이치투자증권(주)",,38
475960,토모큐브,토모큐브,2024-11-07,2024-11-22,15D,16000.0,코스닥,대신증권(주),,38
475960,토모큐브,토모큐브,2024-11-07,2024-12-07,1M,16000.0,코스닥,대신증권(주),,38
475960,토모큐브,토모큐브,2024-11-07,2025-02-07,3M,16000.0,코스닥,대신증권(주),,38
475960,토모큐브,토모큐브,2024-11-07,2025-05-07,6M,16000.0,코스닥,대신증권(주),,38
475960,토모큐브,토모큐브,2024-11-07,2025-11-07,1Y,16000.0,코스닥,대신증권(주),,38
163280,에어레인,에어레인,2024-11-08,2024-11-23,15D,23000.0,코스닥,신영증권(주),,38
163280,에어레인,에어레인,2024-11-08,2024-12-08,1M,23000.0,코스닥,신영증권(주),,38
163280,에어레인,에어레인,2024-11-08,2025-02-08,3M,23000.0,코스닥,신영증권(주),,38
163280,에어레인,에어레인,2024-11-08,2025-05-08,6M,23000.0,코스닥,신영증권(주),,38
163280,에어레인,에어레인,2024-11-08,2025-11-08,1Y,23000.0,코스닥,신영증권(주),,38
473980,노머스,노머스,2024-11-12,2024-11-27,15D,30200.0,코스닥,대신증권(주),,38
473980,노머스,노머스,2024-11-12,2024-12-12,1M,30200.0,코스닥,대신증권(주),,38
473980,노머스,노머스,2024-11-12,2025-02-12,3M,30200.0,코스닥,대신증권(주),,38
473980,노머스,노머스,2024-11-12,2025-05-12,6M,30200.0,코스닥,대신증권(주),,38
473980,노머스,노머스,2024-11-12,2025-11-12,1Y,30200.0,코스닥,대신증권(주),,38
464580,닷밀,닷밀,2024-11-13,2024-11-28,15D,13000.0,코스닥,미래에셋증권 주식회사,,38
464580,닷밀,닷밀,2024-11-13,2024-12-13,1M,13000.0,코스닥,미래에셋증권 주식회사,,38
464580,닷밀,닷밀,2024-11-13,2025-02-13,3M,13000.0,코스닥,미래에셋증권 주식회사,,38
464580,닷밀,닷밀,2024-11-13,2025-05-13,6M,13000.0,코스닥,미래에셋증권 주식회사,,38
464580,닷밀,닷밀,2024-11-13,2025-11-13,1Y,13000.0,코스닥,미래에셋증권 주식회사,,38
394800,쓰리빌리언,쓰리빌리언,2024-11-14,2024-11-29,15D,4500.0,코스닥,한국투자증권(주),,38
394800,쓰리빌리언,쓰리빌리언,2024-11-14,2024-12-14,1M,4500.0,코스닥,한국투자증권(주),,38
394800,쓰리빌리언,쓰리빌리언,2024-11-14,2025-02-14,3M,4500.0,코스닥,한국투자증권(주),,38
394800,쓰리빌리언,쓰리빌리언,2024-11-14,2025-05-14,6M,4500.0,코스닥,한국투자증권(주),,38
394800,쓰리빌리언,쓰리빌리언,2024-11-14,2025-11-14,1Y,4500.0,코스닥,한국투자증권(주),,38
475660,에스켐,에스켐,2024-11-18,2024-12-03,15D,10000.0,코스닥,엔에이치투자증권(주),,38
475660,에스켐,에스켐,2024-11-18,2024-12-18,1M,10000.0,코스닥,엔에이치투자증권(주),,38
475660,에스켐,에스켐,2024-11-18,2025-02-18,3M,10000.0,코스닥,엔에이치투자증권(주),,38
475660,에스켐,에스켐,2024-11-18,2025-05-18,6M,10000.0,코스닥,엔에이치투자증권(주),,38
475660,에스켐,에스켐,2024-11-18,2025-11-18,1Y,10000.0,코스닥,엔에이치투자증권(주),,38
413390,엠오티,엠오티,2024-11-18,2024-12-03,15D,10000.0,코스닥,한국투자증권(주),,38
413390,엠오티,엠오티,2024-11-18,2024-12-18,1M,10000.0,코스닥,한국투자증권(주),,38
413390,엠오티,엠오티,2024-11-18,2025-02-18,3M,10000.0,코스닥,한국투자증권(주),,38
413390,엠오티,엠오티,2024-11-18,2025-05-18,6M,10000.0,코스닥,한국투자증권(주),,38
413390,엠오티,엠오티,2024-11-18,2025-11-18,1Y,10000.0,코스닥,한국투자증권(주),,38
474610,RF시스템즈,rf시스템즈,2024-11-19,2024-12-04,15D,,코스닥,nan,,
474610,RF시스템즈,rf시스템즈,2024-11-19,2024-12-19,1M,,코스닥,nan,,
474610,RF시스템즈,rf시스템즈,2024-11-19,2025-02-19,3M,,코스닥,nan,,
474610,RF시스템즈,rf시스템즈,2024-11-19,2025-05-19,6M,,코스닥,nan,,
474610,RF시스템즈,rf시스템즈,2024-11-19,2025-11-19,1Y,,코스닥,nan,,
466410,사이냅소프트,사이냅소프트,2024-11-19,2024-12-04,15D,24500.0,코스닥,엔에이치투자증권(주),,38
466410,사이냅소프트,사이냅소프트,2024-11-19,2024-12-19,1M,24500.0,코스닥,엔에이치투자증권(주),,38
466410,사이냅소프트,사이냅소프트,2024-11-19,2025-02-19,3M,24500.0,코스닥,엔에이치투자증권(주),,38
466410,사이냅소프트,사이냅소프트,2024-11-19,2025-05-19,6M,24500.0,코스닥,엔에이치투자증권(주),,38
466410,사이냅소프트,사이냅소프트,2024-11-19,2025-11-19,1Y,24500.0,코스닥,엔에이치투자증권(주),,38
459100,위츠,위츠,2024-11-20,2024-12-05,15D,6400.0,코스닥,신한투자증권 주식회사,,38
459100,위츠,위츠,2024-11-20,2024-12-20,1M,6400.0,코스닥,신한투자증권 주식회사,,38
459100,위츠,위츠,2024-11-20,2025-02-20,3M,6400.0,코스닥,신한투자증권 주식회사,,38
459100,위츠,위츠,2024-11-20,2025-05-20,6M,6400.0,코스닥,신한투자증권 주식회사,,38
459100,위츠,위츠,2024-11-20,2025-11-20,1Y,6400.0,코스닥,신한투자증권 주식회사,,38
389680,유디엠텍,유디엠텍,2024-11-20,2024-12-05,15D,,코스닥,nan,,
389680,유디엠텍,유디엠텍,2024-11-20,2024-12-20,1M,,코스닥,nan,,
389680,유디엠텍,유디엠텍,2024-11-20,2025-02-20,3M,,코스닥,nan,,
389680,유디엠텍,유디엠텍,2024-11-20,2025-05-20,6M,,코스닥,nan,,
389680,유디엠텍,유디엠텍,2024-11-20,2025-11-20,1Y,,코스닥,nan,,
415640,KB발해인프라,kb발해인프라,2024-11-29,2024-12-14,15D,,유가,nan,,
415640,KB발해인프라,kb발해인프라,2024-11-29,2024-12-29,1M,,유가,nan,,
415640,KB발해인프라,kb발해인프라,2024-11-29,2025-02-28,3M,,유가,nan,,
415640,KB발해인프라,kb발해인프라,2024-11-29,2025-05-29,6M,,유가,nan,,
415640,KB발해인프라,kb발해인프라,2024-11-29,2025-11-29,1Y,,유가,nan,,
471820,셀로맥스사이언스,셀로맥스사이언스,2024-12-13,2024-12-28,15D,,코스닥,nan,,
471820,셀로맥스사이언스,셀로맥스사이언스,2024-12-13,2025-01-13,1M,,코스닥,nan,,
471820,셀로맥스사이언스,셀로맥스사이언스,2024-12-13,2025-03-13,3M,,코스닥,nan,,
471820,셀로맥스사이언스,셀로맥스사이언스,2024-12-13,2025-06-13,6M,,코스닥,nan,,
471820,셀로맥스사이언스,셀로맥스사이언스,2024-12-13,2025-12-13,1Y,,코스닥,nan,,
457600,벡트,벡트,2024-12-16,2024-12-31,15D,3900.0,코스닥,신한투자증권 주식회사,,38
457600,벡트,벡트,2024-12-16,2025-01-16,1M,3900.0,코스닥,신한투자증권 주식회사,,38
457600,벡트,벡트,2024-12-16,2025-03-16,3M,3900.0,코스닥,신한투자증권 주식회사,,38
457600,벡트,벡트,2024-12-16,2025-06-16,6M,3900.0,코스닥,신한투자증권 주식회사,,38
457600,벡트,벡트,2024-12-16,2025-12-16,1Y,3900.0,코스닥,신한투자증권 주식회사,,38
484870,엠앤씨솔루션,엠앤씨솔루션,2024-12-16,2024-12-31,15D,65000.0,유가,KB증권(주),,38
484870,엠앤씨솔루션,엠앤씨솔루션,2024-12-16,2025-01-16,1M,65000.0,유가,KB증권(주),,38
484870,엠앤씨솔루션,엠앤씨솔루션,2024-12-16,2025-03-16,3M,65000.0,유가,KB증권(주),,38
484870,엠앤씨솔루션,엠앤씨솔루션,2024-12-16,2025-06-16,6M,65000.0,유가,KB증권(주),,38
484870,엠앤씨솔루션,엠앤씨솔루션,2024-12-16,2025-12-16,1Y,65000.0,유가,KB증권(주),,38
382150,온코크로스,온코크로스,2024-12-18,2025-01-02,15D,7300.0,코스닥,미래에셋증권 주식회사,,38
382150,온코크로스,온코크로스,2024-12-18,2025-01-18,1M,7300.0,코스닥,미래에셋증권 주식회사,,38
382150,온코크로스,온코크로스,2024-12-18,2025-03-18,3M,7300.0,코스닥,미래에셋증권 주식회사,,38
382150,온코크로스,온코크로스,2024-12-18,2025-06-18,6M,7300.0,코스닥,미래에셋증권 주식회사,,38
382150,온코크로스,온코크로스,2024-12-18,2025-12-18,1Y,7300.0,코스닥,미래에셋증권 주식회사,,38
398120,에스지헬스케어,에스지헬스케어,2024-12-19,2025-01-03,15D,,코스닥,nan,,
398120,에스지헬스케어,에스지헬스케어,2024-12-19,2025-01-19,1M,,코스닥,nan,,
398120,에스지헬스케어,에스지헬스케어,2024-12-19,2025-03-19,3M,,코스닥,nan,,
398120,에스지헬스케어,에스지헬스케어,2024-12-19,2025-06-19,6M,,코스닥,nan,,
398120,에스지헬스케어,에스지헬스케어,2024-12-19,2025-12-19,1Y,,코스닥,nan,,
476060,온코닉테라퓨틱스,온코닉테라퓨틱스,2024-12-19,2025-01-03,15D,13000.0,코스닥,엔에이치투자증권(주),,38
476060,온코닉테라퓨틱스,온코닉테라퓨틱스,2024-12-19,2025-01-19,1M,13000.0,코스닥,엔에이치투자증권(주),,38
476060,온코닉테라퓨틱스,온코닉테라퓨틱스,2024-12-19,2025-03-19,3M,13000.0,코스닥,엔에이치투자증권(주),,38
476060,온코닉테라퓨틱스,온코닉테라퓨틱스,2024-12-19,2025-06-19,6M,13000.0,코스닥,엔에이치투자증권(주),,38
476060,온코닉테라퓨틱스,온코닉테라퓨틱스,2024-12-19,2025-12-19,1Y,13000.0,코스닥,엔에이치투자증권(주),,38
176750,듀켐바이오,듀켐바이오,2024-12-20,2025-01-04,15D,8000.0,코스닥,엔에이치투자증권(주),,38
176750,듀켐바이오,듀켐바이오,2024-12-20,2025-01-20,1M,8000.0,코스닥,엔에이치투자증권(주),,38
176750,듀켐바이오,듀켐바이오,2024-12-20,2025-03-20,3M,8000.0,코스닥,엔에이치투자증권(주),,38
176750,듀켐바이오,듀켐바이오,2024-12-20,2025-06-20,6M,8000.0,코스닥,엔에이치투자증권(주),,38
176750,듀켐바이오,듀켐바이오,2024-12-20,2025-12-20,1Y,8000.0,코스닥,엔에이치투자증권(주),,38
499790,GS피앤엘,gs피앤엘,2024-12-23,2025-01-07,15D,,유가,엔에이치투자증권(주),,
499790,GS피앤엘,gs피앤엘,2024-12-23,2025-01-23,1M,,유가,엔에이치투자증권(주),,
499790,GS피앤엘,gs피앤엘,2024-12-23,2025-03-23,3M,,유가,엔에이치투자증권(주),,
499790,GS피앤엘,gs피앤엘,2024-12-23,2025-06-23,6M,,유가,엔에이치투자증권(주),,
499790,GS피앤엘,gs피앤엘,2024-12-23,2025-12-23,1Y,,유가,엔에이치투자증권(주),,
495810,유비씨,유비씨,2024-12-23,2025-01-07,15D,,코넥스,아이비케이투자증권(주),,
495810,유비씨,유비씨,2024-12-23,2025-01-23,1M,,코넥스,아이비케이투자증권(주),,
495810,유비씨,유비씨,2024-12-23,2025-03-23,3M,,코넥스,아이비케이투자증권(주),,
495810,유비씨,유비씨,2024-12-23,2025-06-23,6M,,코넥스,아이비케이투자증권(주),,
495810,유비씨,유비씨,2024-12-23,2025-12-23,1Y,,코넥스,아이비케이투자증권(주),,
368030,창대정밀,창대정밀,2024-12-23,2025-01-07,15D,,코넥스,아이비케이투자증권(주),,
368030,창대정밀,창대정밀,2024-12-23,2025-01-23,1M,,코넥스,아이비케이투자증권(주),,
368030,창대정밀,창대정밀,2024-12-23,2025-03-23,3M,,코넥스,아이비케이투자증권(주),,
368030,창대정밀,창대정밀,2024-12-23,2025-06-23,6M,,코넥스,아이비케이투자증권(주),,
368030,창대정밀,창대정밀,2024-12-23,2025-12-23,1Y,,코넥스,아이비케이투자증권(주),,
177900,쓰리에이로직스,쓰리에이로직스,2024-12-24,2025-01-08,15D,11000.0,코스닥,"신한투자증권 주식회사,미래에셋증권 주식회사",,38
177900,쓰리에이로직스,쓰리에이로직스,2024-12-24,2025-01-24,1M,11000.0,코스닥,"신한투자증권 주식회사,미래에셋증권 주식회사",,38
177900,쓰리에이로직스,쓰리에이로직스,2024-12-24,2025-03-24,3M,11000.0,코스닥,"신한투자증권 주식회사,미래에셋증권 주식회사",,38
177900,쓰리에이로직스,쓰리에이로직스,2024-12-24,2025-06-24,6M,11000.0,코스닥,"신한투자증권 주식회사,미래에셋증권 주식회사",,38
177900,쓰리에이로직스,쓰리에이로직스,2024-12-24,2025-12-24,1Y,11000.0,코스닥,"신한투자증권 주식회사,미래에셋증권 주식회사",,38
432980,엠에프씨,엠에프씨,2024-12-26,2025-01-10,15D,,코스닥,nan,,
432980,엠에프씨,엠에프씨,2024-12-26,2025-01-26,1M,,코스닥,nan,,
432980,엠에프씨,엠에프씨,2024-12-26,2025-03-26,3M,,코스닥,nan,,
432980,엠에프씨,엠에프씨,2024-12-26,2025-06-26,6M,,코스닥,nan,,
432980,엠에프씨,엠에프씨,2024-12-26,2025-12-26,1Y,,코스닥,nan,,
387570,파인메딕스,파인메딕스,2024-12-26,2025-01-10,15D,10000.0,코스닥,한국투자증권(주),,38
387570,파인메딕스,파인메딕스,2024-12-26,2025-01-26,1M,10000.0,코스닥,한국투자증권(주),,38
387570,파인메딕스,파인메딕스,2024-12-26,2025-03-26,3M,10000.0,코스닥,한국투자증권(주),,38
387570,파인메딕스,파인메딕스,2024-12-26,2025-06-26,6M,10000.0,코스닥,한국투자증권(주),,38
387570,파인메딕스,파인메딕스,2024-12-26,2025-12-26,1Y,10000.0,코스닥,한국투자증권(주),,38
332190,오션스바이오,오션스바이오,2025-01-14,2025-01-29,15D,,코넥스,교보증권(주),,
332190,오션스바이오,오션스바이오,2025-01-14,2025-02-14,1M,,코넥스,교보증권(주),,
332190,오션스바이오,오션스바이오,2025-01-14,2025-04-14,3M,,코넥스,교보증권(주),,
332190,오션스바이오,오션스바이오,2025-01-14,2025-07-14,6M,,코넥스,교보증권(주),,
332190,오션스바이오,오션스바이오,2025-01-14,2026-01-14,1Y,,코넥스,교보증권(주),,
478560,블랙야크아이앤씨,블랙야크아이앤씨,2025-01-21,2025-02-05,15D,,코스닥,nan,,
478560,블랙야크아이앤씨,블랙야크아이앤씨,2025-01-21,2025-02-21,1M,,코스닥,nan,,
478560,블랙야크아이앤씨,블랙야크아이앤씨,2025-01-21,2025-04-21,3M,,코스닥,nan,,
478560,블랙야크아이앤씨,블랙야크아이앤씨,2025-01-21,2025-07-21,6M,,코스닥,nan,,
478560,블랙야크아이앤씨,블랙야크아이앤씨,2025-01-21,2026-01-21,1Y,,코스닥,nan,,
475460,미트박스,미트박스,2025-01-23,2025-02-07,15D,19000.0,코스닥,미래에셋증권 주식회사,,kind
475460,미트박스,미트박스,2025-01-23,2025-02-23,1M,19000.0,코스닥,미래에셋증권 주식회사,,kind
475460,미트박스,미트박스,2025-01-23,2025-04-23,3M,19000.0,코스닥,미래에셋증권 주식회사,,kind
475460,미트박스,미트박스,2025-01-23,2025-07-23,6M,19000.0,코스닥,미래에셋증권 주식회사,,kind
475460,미트박스,미트박스,2025-01-23,2026-01-23,1Y,19000.0,코스닥,미래에셋증권 주식회사,,kind
373160,데이원컴퍼니,데이원컴퍼니,2025-01-24,2025-02-08,15D,13000.0,코스닥,"미래에셋증권 주식회사,삼성증권(주)",,38
373160,데이원컴퍼니,데이원컴퍼니,2025-01-24,2025-02-24,1M,13000.0,코스닥,"미래에셋증권 주식회사,삼성증권(주)",,38
373160,데이원컴퍼니,데이원컴퍼니,2025-01-24,2025-04-24,3M,13000.0,코스닥,"미래에셋증권 주식회사,삼성증권(주)",,38
373160,데이원컴퍼니,데이원컴퍼니,2025-01-24,2025-07-24,6M,13000.0,코스닥,"미래에셋증권 주식회사,삼성증권(주)",,38
373160,데이원컴퍼니,데이원컴퍼니,2025-01-24,2026-01-24,1Y,13000.0,코스닥,"미래에셋증권 주식회사,삼성증권(주)",,38
450950,아스테라시스,아스테라시스,2025-01-24,2025-02-08,15D,4600.0,코스닥,DB증권주식회사,,38
450950,아스테라시스,아스테라시스,2025-01-24,2025-02-24,1M,4600.0,코스닥,DB증권주식회사,,38
450950,아스테라시스,아스테라시스,2025-01-24,2025-04-24,3M,4600.0,코스닥,DB증권주식회사,,38
450950,아스테라시스,아스테라시스,2025-01-24,2025-07-24,6M,4600.0,코스닥,DB증권주식회사,,38
450950,아스테라시스,아스테라시스,2025-01-24,2026-01-24,1Y,4600.0,코스닥,DB증권주식회사,,38
096250,와이즈넛,와이즈넛,2025-01-24,2025-02-08,15D,17000.0,코스닥,삼성증권(주),,38
096250,와이즈넛,와이즈넛,2025-01-24,2025-02-24,1M,17000.0,코스닥,삼성증권(주),,38
096250,와이즈넛,와이즈넛,2025-01-24,2025-04-24,3M,17000.0,코스닥,삼성증권(주),,38
096250,와이즈넛,와이즈넛,2025-01-24,2025-07-24,6M,17000.0,코스닥,삼성증권(주),,38
096250,와이즈넛,와이즈넛,2025-01-24,2026-01-24,1Y,17000.0,코스닥,삼성증권(주),,38
482630,삼양엔씨켐,삼양엔씨켐,2025-02-03,2025-02-18,15D,18000.0,코스닥,KB증권(주),,38
482630,삼양엔씨켐,삼양엔씨켐,2025-02-03,2025-03-03,1M,18000.0,코스닥,KB증권(주),,38
482630,삼양엔씨켐,삼양엔씨켐,2025-02-03,2025-05-03,3M,18000.0,코스닥,KB증권(주),,38
482630,삼양엔씨켐,삼양엔씨켐,2025-02-03,2025-08-03,6M,18000.0,코스닥,KB증권(주),,38
482630,삼양엔씨켐,삼양엔씨켐,2025-02-03,2026-02-03,1Y,18000.0,코스닥,KB증권(주),,38
462980,아이지넷,아이지넷,2025-02-04,2025-02-19,15D,7000.0,코스닥,한국투자증권(주),,38
462980,아이지넷,아이지넷,2025-02-04,2025-03-04,1M,7000.0,코스닥,한국투자증권(주),,38
462980,아이지넷,아이지넷,2025-02-04,2025-05-04,3M,7000.0,코스닥,한국투자증권(주),,38
462980,아이지넷,아이지넷,2025-02-04,2025-08-04,6M,7000.0,코스닥,한국투자증권(주),,38
462980,아이지넷,아이지넷,2025-02-04,2026-02-04,1Y,7000.0,코스닥,한국투자증권(주),,38
452450,피아이이,피아이이,2025-02-04,2025-02-19,15D,5000.0,코스닥,삼성증권(주),,38
452450,피아이이,피아이이,2025-02-04,2025-03-04,1M,5000.0,코스닥,삼성증권(주),,38
452450,피아이이,피아이이,2025-02-04,2025-05-04,3M,5000.0,코스닥,삼성증권(주),,38
452450,피아이이,피아이이,2025-02-04,2025-08-04,6M,5000.0,코스닥,삼성증권(주),,38
452450,피아이이,피아이이,2025-02-04,2026-02-04,1Y,5000.0,코스닥,삼성증권(주),,38
064400,LG씨엔에스,lg씨엔에스,2025-02-05,2025-02-20,15D,61900.0,유가,"KB증권(주),메릴린치인터내셔날엘엘씨증권 서울지점,모간스탠리인터내셔날증권회사 서울지점",,kind
064400,LG씨엔에스,lg씨엔에스,2025-02-05,2025-03-05,1M,61900.0,유가,"KB증권(주),메릴린치인터내셔날엘엘씨증권 서울지점,모간스탠리인터내셔날증권회사 서울지점",,kind
064400,LG씨엔에스,lg씨엔에스,2025-02-05,2025-05-05,3M,61900.0,유가,"KB증권(주),메릴린치인터내셔날엘엘씨증권 서울지점,모간스탠리인터내셔날증권회사 서울지점",,kind
064400,LG씨엔에스,lg씨엔에스,2025-02-05,2025-08-05,6M,61900.0,유가,"KB증권(주),메릴린치인터내셔날엘엘씨증권 서울지점,모간스탠리인터내셔날증권회사 서울지점",,kind
064400,LG씨엔에스,lg씨엔에스,2025-02-05,2026-02-05,1Y,61900.0,유가,"KB증권(주),메릴린치인터내셔날엘엘씨증권 서울지점,모간스탠리인터내셔날증권회사 서울지점",,kind
212710,아이에스티이,아이에스티이,2025-02-12,2025-02-27,15D,11400.0,코스닥,KB증권(주),,38
212710,아이에스티이,아이에스티이,2025-02-12,2025-03-12,1M,11400.0,코스닥,KB증권(주),,38
212710,아이에스티이,아이에스티이,2025-02-12,2025-05-12,3M,11400.0,코스닥,KB증권(주),,38
212710,아이에스티이,아이에스티이,2025-02-12,2025-08-12,6M,11400.0,코스닥,KB증권(주),,38
212710,아이에스티이,아이에스티이,2025-02-12,2026-02-12,1Y,11400.0,코스닥,KB증권(주),,38
240550,동방메디컬,동방메디컬,2025-02-13,2025-02-28,15D,10500.0,코스닥,엔에이치투자증권(주),,38
240550,동방메디컬,동방메디컬,2025-02-13,2025-03-13,1M,10500.0,코스닥,엔에이치투자증권(주),,38
240550,동방메디컬,동방메디컬,2025-02-13,2025-05-13,3M,10500.0,코스닥,엔에이치투자증권(주),,38
240550,동방메디컬,동방메디컬,2025-02-13,2025-08-13,6M,10500.0,코스닥,엔에이치투자증권(주),,38
240550,동방메디컬,동방메디컬,2025-02-13,2026-02-13,1Y,10500.0,코스닥,엔에이치투자증권(주),,38
475830,오름테라퓨틱,오름테라퓨틱,2025-02-14,2025-03-01,15D,20000.0,코스닥,한국투자증권(주),,38
475830,오름테라퓨틱,오름테라퓨틱,2025-02-14,2025-03-14,1M,20000.0,코스닥,한국투자증권(주),,38
475830,오름테라퓨틱,오름테라퓨틱,2025-02-14,2025-05-14,3M,20000.0,코스닥,한국투자증권(주),,38
475830,오름테라퓨틱,오름테라퓨틱,2025-02-14,2025-08-14,6M,20000.0,코스닥,한국투자증권(주),,38
475830,오름테라퓨틱,오름테라퓨틱,2025-02-14,2026-02-14,1Y,20000.0,코스닥,한국투자증권(주),,38
303810,동국생명과학,동국생명과학,2025-02-17,2025-03-04,15D,9000.0,코스닥,"엔에이치투자증권(주),KB증권(주)",,38
303810,동국생명과학,동국생명과학,2025-02-17,2025-03-17,1M,9000.0,코스닥,"엔에이치투자증권(주),KB증권(주)",,38
303810,동국생명과학,동국생명과학,2025-02-17,2025-05-17,3M,9000.0,코스닥,"엔에이치투자증권(주),KB증권(주)",,38
303810,동국생명과학,동국생명과학,2025-02-17,2025-08-17,6M,9000.0,코스닥,"엔에이치투자증권(주),KB증권(주)",,38
303810,동국생명과학,동국생명과학,2025-02-17,2026-02-17,1Y,9000.0,코스닥,"엔에이치투자증권(주),KB증권(주)",,38
463480,모티브링크,모티브링크,2025-02-20,2025-03-07,15D,6000.0,코스닥,미래에셋증권 주식회사,,38
463480,모티브링크,모티브링크,2025-02-20,2025-03-20,1M,6000.0,코스닥,미래에셋증권 주식회사,,38
463480,모티브링크,모티브링크,2025-02-20,2025-05-20,3M,6000.0,코스닥,미래에셋증권 주식회사,,38
463480,모티브링크,모티브링크,2025-02-20,2025-08-20,6M,6000.0,코스닥,미래에셋증권 주식회사,,38
463480,모티브링크,모티브링크,2025-02-20,2026-02-20,1Y,6000.0,코스닥,미래에셋증권 주식회사,,38
479960,위너스,위너스,2025-02-24,2025-03-11,15D,8500.0,코스닥,미래에셋증권 주식회사,,38
479960,위너스,위너스,2025-02-24,2025-03-24,1M,8500.0,코스닥,미래에셋증권 주식회사,,38
479960,위너스,위너스,2025-02-24,2025-05-24,3M,8500.0,코스닥,미래에셋증권 주식회사,,38
479960,위너스,위너스,2025-02-24,2025-08-24,6M,8500.0,코스닥,미래에셋증권 주식회사,,38
479960,위너스,위너스,2025-02-24,2026-02-24,1Y,8500.0,코스닥,미래에셋증권 주식회사,,38
489500,엘케이켐,엘케이켐,2025-02-25,2025-03-12,15D,21000.0,코스닥,신영증권(주),,38
489500,엘케이켐,엘케이켐,2025-02-25,2025-03-25,1M,21000.0,코스닥,신영증권(주),,38
489500,엘케이켐,엘케이켐,2025-02-25,2025-05-25,3M,21000.0,코스닥,신영증권(주),,38
489500,엘케이켐,엘케이켐,2025-02-25,2025-08-25,6M,21000.0,코스닥,신영증권(주),,38
489500,엘케이켐,엘케이켐,2025-02-25,2026-02-25,1Y,21000.0,코스닥,신영증권(주),,38
435570,에르코스,에르코스,2025-02-28,2025-03-15,15D,,코스닥,nan,,
435570,에르코스,에르코스,2025-02-28,2025-03-28,1M,,코스닥,nan,,
435570,에르코스,에르코스,2025-02-28,2025-05-28,3M,,코스닥,nan,,
435570,에르코스,에르코스,2025-02-28,2025-08-28,6M,,코스닥,nan,,
435570,에르코스,에르코스,2025-02-28,2026-02-28,1Y,,코스닥,nan,,
393970,대진첨단소재,대진첨단소재,2025-03-06,2025-03-21,15D,9000.0,코스닥,미래에셋증권 주식회사,,38
393970,대진첨단소재,대진첨단소재,2025-03-06,2025-04-06,1M,9000.0,코스닥,미래에셋증권 주식회사,,38
393970,대진첨단소재,대진첨단소재,2025-03-06,2025-06-06,3M,9000.0,코스닥,미래에셋증권 주식회사,,38
393970,대진첨단소재,대진첨단소재,2025-03-06,2025-09-06,6M,9000.0,코스닥,미래에셋증권 주식회사,,38
393970,대진첨단소재,대진첨단소재,2025-03-06,2026-03-06,1Y,9000.0,코스닥,미래에셋증권 주식회사,,38
460870,에스엠씨지,에스엠씨지,2025-03-07,2025-03-22,15D,,코스닥,nan,,
460870,에스엠씨지,에스엠씨지,2025-03-07,2025-04-07,1M,,코스닥,nan,,
460870,에스엠씨지,에스엠씨지,2025-03-07,2025-06-07,3M,,코스닥,nan,,
460870,에스엠씨지,에스엠씨지,2025-03-07,2025-09-07,6M,,코스닥,nan,,
460870,에스엠씨지,에스엠씨지,2025-03-07,2026-03-07,1Y,,코스닥,nan,,
226590,엠디바이스,엠디바이스,2025-03-07,2025-03-22,15D,8350.0,코스닥,삼성증권(주),,38
226590,엠디바이스,엠디바이스,2025-03-07,2025-04-07,1M,8350.0,코스닥,삼성증권(주),,38
226590,엠디바이스,엠디바이스,2025-03-07,2025-06-07,3M,8350.0,코스닥,삼성증권(주),,38
226590,엠디바이스,엠디바이스,2025-03-07,2025-09-07,6M,8350.0,코스닥,삼성증권(주),,38
226590,엠디바이스,엠디바이스,2025-03-07,2026-03-07,1Y,8350.0,코스닥,삼성증권(주),,38
